12786,4.0000,0.0107
12791,4.0000,0.0269
12796,4.0000,0.0322
12801,4.0000,0.0295
12806,4.0000,0.0322
12811,4.0000,0.0269
12816,4.0000,0.0269
12821,4.0000,0.0188
12826,4.0000,0.0295
12831,4.0000,0.0161
12836,4.0000,0.0215
12841,4.0000,0.0242
12846,4.0000,0.0215
12851,4.0000,0.0242
12856,4.0000,0.0107
12861,4.0000,0.0376
12866,4.0000,0.0054
12871,4.0000,0.0430
12876,4.0000,0.0295
12881,4.0000,0.0322
12886,4.0000,0.0349
12891,4.0000,0.0054
12896,4.0000,0.0322
12901,4.0000,0.0054
12906,4.0000,0.0295
12911,4.0000,0.0269
12916,4.0000,0.0349
12921,4.0000,0.0322
12926,4.0000,0.0322
12931,4.0000,0.0295
12936,4.0000,0.0269
12941,4.0000,0.0295
12946,4.0000,0.0215
12951,4.0000,0.0269
12956,4.0000,0.0322
12961,4.0000,0.0188
12966,4.0000,0.0215
12971,4.0000,0.0107
12976,4.0000,0.0349
12981,4.0000,0.0081
12986,4.0000,0.0403
12991,4.0000,0.0322
12996,4.0000,0.0295
13001,4.0000,0.0295
13006,4.0000,0.0027
13011,4.0000,0.0349
13016,4.0000,0.0134
13021,4.0000,0.0269
13026,4.0000,0.0269
13031,4.0000,0.0322
13036,4.0000,0.0295
13041,4.0000,0.0295
13046,4.0000,0.0322
13051,4.0000,0.0215
13056,4.0000,0.0295
13061,4.0000,0.0269
13066,4.0000,0.0215
13071,4.0000,0.0295
13076,4.0000,0.0188
13081,4.0000,0.0269
13086,4.0000,0.0081
13091,4.0000,0.0349
13096,4.0000,0.0134
13101,-4.0000,0.0403
13106,-4.0000,1.3915
13111,-4.0000,0.5184
13116,-4.0000,0.2256
13121,-4.0000,0.1289
13126,-4.0000,0.0188
13131,-4.0000,0.0081
13136,-4.0000,-0.0107
13141,-4.0000,-0.0107
13146,-4.0000,-0.0188
13151,-4.0000,-0.0349
13156,-4.0000,-0.0188
13161,-4.0000,-0.0295
13166,-4.0000,-0.0295
13171,-4.0000,-0.0269
13176,-4.0000,-0.0295
13181,-4.0000,-0.0215
13186,-4.0000,-0.0215
13191,-4.0000,-0.0134
13196,-4.0000,-0.0242
13201,-4.0000,-0.0161
13206,-4.0000,-0.0269
13211,-4.0000,-0.0349
13216,-4.0000,-0.0242
13221,-4.0000,-0.0322
13226,-4.0000,-0.0161
13231,-4.0000,-0.0322
13236,-4.0000,-0.0054
13241,-4.0000,-0.0322
13246,-4.0000,-0.0269
13251,-4.0000,-0.0295
13256,-4.0000,-0.0242
13261,-4.0000,-0.0295
13266,-4.0000,-0.0349
13271,-4.0000,-0.0215
13276,-4.0000,-0.0295
13281,-4.0000,-0.0349
13286,-4.0000,-0.0376
13291,-4.0000,-0.0269
13296,-4.0000,-0.0269
13301,-4.0000,-0.0215
13306,-4.0000,-0.0134
13311,-4.0000,-0.0269
13316,-4.0000,-0.0269
13321,-4.0000,-0.0295
13326,-4.0000,-0.0376
13331,-4.0000,-0.0295
13336,-4.0000,-0.0349
13341,-4.0000,-0.0134
13346,-4.0000,-0.0349
13351,-4.0000,-0.0054
13356,-4.0000,-0.0269
13361,-4.0000,-0.0322
13366,-4.0000,-0.0322
13371,-4.0000,-0.0322
13376,-4.0000,-0.0269
13381,-4.0000,-0.0376
13386,-4.0000,-0.0322
13391,-4.0000,-0.0295
13396,-4.0000,-0.0322
13401,-4.0000,-0.0322
13406,-4.0000,-0.0242
13411,-4.0000,-0.0295
13416,-4.0000,-0.0242
13421,-4.0000,-0.0188
13426,-4.0000,-0.0269
13431,-4.0000,-0.0295
13436,-4.0000,-0.0295
13441,-4.0000,-0.0349
13446,-4.0000,-0.0295
13451,-4.0000,-0.0376
13456,-4.0000,-0.0161
13461,-4.0000,-0.0322
13466,-4.0000,-0.0295
13471,-4.0000,-0.0295
13476,-4.0000,-0.0322
